index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
5a7d081624c4775b820ea994410fec52,2026-07-02T09:51:15Z,'Winterdienst',www.derstandard.at,de,0.9,Winterdienst arbeitete schwarz bei Aufträgen der Stadt Wien,Das beschuldigte Unternehmen soll ein Netzwerk aus Scheinunternehmen und Strohmännern zur Verschleierung der Schwarzarbeit genutzt haben,https://www.derstandard.at/story/3000000329759/winterdienst-arbeitete-schwarz-bei-auftr228gen-der-stadt-wien,https://i.ds.at/caf88A/rs:fill:1200:600/plain/lido-images/2026/07/02/0ac79eb9-4f05-451d-97b5-c02bca6080ca.jpg,http://web.archive.org/web/20260702100720/https://www.derstandard.at/story/3000000329759/winterdienst-arbeitete-schwarz-bei-auftr228gen-der-stadt-wien,"Sie entscheiden darüber, wie Sie unsere Inhalte nutzen wollen. Ihr Gerät erlaubt uns derzeit leider nicht, die entsprechenden Optionen anzuzeigen.
Bitte deaktivieren Sie sämtliche Hard- und Software… [+180 chars]",,Winterdienst arbeitete schwarz bei Aufträgen der Stadt Wien. Das beschuldigte Unternehmen soll ein Netzwerk aus Scheinunternehmen und Strohmännern zur Verschleierung der Schwarzarbeit genutzt haben,Winter service worked illegally on orders from the city of Vienna. The accused company is said to have used a network of fake companies and straw men to conceal illegal work,Ministerium hiemale in mandatis ab urbe Vindobonae illicite laboravit. Accusatus societas retis fictorum societatibus et paleis usus dicitur homines ad opus illicitum celandum,2026-07-12 20:11:35+00:00
af99c4613f5abea5d7f4d92abf6715e7,2026-07-12T11:06:25Z,'Spätfrost',kaernten.orf.at,de,0.9,Durchwachsene Beerenernte,"Die Obstbauern in Kärnten haben in diesem Jahr mit Herausforderungen wie einem trockenen Frühjahr, Spätfrost im Mai und einer Hitzewelle zu kämpfen. Laut der Landwirtschaftskammer sind die bisherigen Erträge unterdurchschnittlich, insbesondere für Betriebe oh…",https://kaernten.orf.at/stories/3362326/,https://ibs.orf.at/ktn?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F29%2F36%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F3110389_master_1204836_kh_durchwachsene_beerenernte_cf_260710_00_00_57_18.jpg%3Fs%3Dc109674b176b8330db96e5b690eda7f7301c321f,,"In der Kärntner Früchtewelt in Ebenthal beginnt die Heidelbeersaison. Auf fünf Hektar wachsen Tausende Sträucher, gut geschützt vor Hagel und Vögeln. Seit zehn Jahren baut Familie Matschnig Heidelbee… [+1780 chars]",,"Durchwachsene Beerenernte. Die Obstbauern in Kärnten haben in diesem Jahr mit Herausforderungen wie einem trockenen Frühjahr, Spätfrost im Mai und einer Hitzewelle zu kämpfen. Laut der Landwirtschaftskammer sind die bisherigen Erträge unterdurchschnittlich, insbesondere für Betriebe oh…","Mixed berry harvest. This year, fruit growers in Carinthia have to contend with challenges such as a dry spring, late frost in May and a heat wave. According to the Chamber of Agriculture, previous yields are below average, especially for farms without...","Mixta bacca messis. Hoc anno, fructus elit in Carinthia habent certare provocationes sicut fons siccus, nuper gelu in Maio et aestus unda. Iuxta cameram agriculturae prior fructus mediocris infra sunt, praesertim praedia sine...",2026-07-14 20:34:01+00:00
ba56290c1942099b9df9b93e4bc3069b,2026-07-05T08:54:20Z,'Frost',www.diepresse.com,de,0.9,"Wer nicht zur Marille fährt, hat keine Heimat","Zuerst das Bangen vor den Frostnächten und dem Hagel, dann Ausnahmezustand während der Ernte: vom Leben mit der Marille, der Prinzessin unter den Früchten.",https://www.diepresse.com/34945807/wer-nicht-zur-marille-faehrt-hat-keine-heimat,https://img.diepresse.com/public/incoming/oyujmv-Marillen/alternates/WEBP_WIDE_1200/Marillen,,"Die Presse auf Google als bevorzugte Nachrichtenquelle hinzufügen.
 Es gibt eine Zeit, da fährt jeder nach Hause. Zu Weihnachten kommen auch jene zurück, die weit weggezogen sind, wenn es irgendwie … [+3463 chars]",,"Wer nicht zur Marille fährt, hat keine Heimat. Zuerst das Bangen vor den Frostnächten und dem Hagel, dann Ausnahmezustand während der Ernte: vom Leben mit der Marille, der Prinzessin unter den Früchten.","Anyone who doesn't go to Marille has no home. First the fear of the frosty nights and the hail, then the state of emergency during the harvest: about life with the apricot, the princess among fruits.","Quisquis ad Marille non it, domum non habet. Primum metus gelidae noctes et grandinis, deinde messis status repentinus: de vita apud persicum, princeps inter fructus.",2026-07-15 15:03:53+00:00
cd658d13a77f05913c35f0f999a78c66,2026-07-10T07:00:00Z,'Frost',www.derstandard.at,de,0.9,Diese Maus lebt höher als jedes andere Säugetier der Welt,"Auf mehr als 6700 Metern Höhe trotzt die Anden-Blattohrmaus Sauerstoffmangel, Frost und giftiger Nahrung. Nun wurden ihre Anpassungstricks entschlüsselt",https://www.derstandard.at/story/3000000330765/diese-maus-lebt-hoeher-als-jedes-andere-saeugetier-der-welt,https://i.ds.at/rRNi6g/rs:fill:1200:600/plain/lido-images/2026/07/09/21bd732d-e2b5-47a6-b562-d196ab68d469.jpg,http://web.archive.org/web/20260711102421/https://www.derstandard.at/story/3000000330765/diese-maus-lebt-hoeher-als-jedes-andere-saeugetier-der-welt,"Sie entscheiden darüber, wie Sie unsere Inhalte nutzen wollen. Ihr Gerät erlaubt uns derzeit leider nicht, die entsprechenden Optionen anzuzeigen.
Bitte deaktivieren Sie sämtliche Hard- und Software… [+180 chars]",,"Diese Maus lebt höher als jedes andere Säugetier der Welt. Auf mehr als 6700 Metern Höhe trotzt die Anden-Blattohrmaus Sauerstoffmangel, Frost und giftiger Nahrung. Nun wurden ihre Anpassungstricks entschlüsselt","This mouse lives higher than any other mammal in the world. At an altitude of more than 6,700 meters, the Andean leaf-eared mouse defies lack of oxygen, frost and poisonous food. Now their adaptation tricks have been decoded","Hic mus altior quavis alia mammalia in mundo vivit. In altitudine plus quam 6.700 metrorum, mus folium auritum Andean defectum oxygeni, pruinae et cibi venenosos contemnit. Nunc aptatio cautelae decoctae sunt",2026-07-15 15:03:53+00:00
82188eba1546f681287084387eb1bf2f,2026-07-14T05:16:08Z,'Schneefall',www.welt.de,de,0.9,"„Ich habe so was noch nie erlebt“ – Riesige Hagelkörner zertrümmern Autos, Polizeiwagen versenkt",In Teilen Niedersachsens verwandelt das Unwetter ganze Straßen in Trümmerfelder. Feuerwehren fahren Hunderte Einsätze. In Mecklenburg-Vorpommern sah es teilweise aus wie nach einem Wintereinbruch,https://www.welt.de/vermischtes/article6a55c3082cf928e657270a94/wetter-ich-habe-so-was-noch-nie-erlebt-riesige-hagelkoerner-zertruemmern-autos-polizeiwagen-versenkt.html,https://images.welt.de/6a55c3082cf928e657270a94/36adfe79d393501a3a927b7e4bc18ef4-master/ci16x9-w1200/dpa-com-260714-911-000609-jpg,http://web.archive.org/web/20260714162134/https://www.welt.de/vermischtes/article6a55c3082cf928e657270a94/wetter-ich-habe-so-was-noch-nie-erlebt-riesige-hagelkoerner-zertruemmern-autos-polizeiwagen-versenkt.html,In Teilen Niedersachsens verwandelt das Unwetter ganze Straßen in Trümmerfelder. Feuerwehren fahren Hunderte Einsätze. In Mecklenburg-Vorpommern sah es teilweise aus wie nach einem WintereinbruchSchw… [+1983 chars],,"„Ich habe so was noch nie erlebt“ – Riesige Hagelkörner zertrümmern Autos, Polizeiwagen versenkt. In Teilen Niedersachsens verwandelt das Unwetter ganze Straßen in Trümmerfelder. Feuerwehren fahren Hunderte Einsätze. In Mecklenburg-Vorpommern sah es teilweise aus wie nach einem Wintereinbruch","“I have never experienced anything like this” – Huge hailstones smash cars and sink police cars. In parts of Lower Saxony, the storm turns entire streets into fields of rubble. Fire departments carry out hundreds of missions. In Mecklenburg-Western Pomerania it sometimes looked like the onset of winter","“Nunquam expertus sum tale aliquid” - Ingentes grandines frangunt currus et vigilum currus submergunt. In partibus Saxoniae inferioris, tempestas integras plateas in rudera camporum vertit. Dicasteria incendia centena missionum explent. In Mecklenburg-Western Pomerania nonnumquam apparuit sicut impetus hiemis",2026-07-17 05:25:18+00:00
7190554298559cc497c69da5756d0d26,2026-07-01T06:50:41Z,'Frost',www.tagesspiegel.de,de,0.9,Ronja von Rönnes neues Buch: Welcher Idiot druckt schon Liebesbriefe aus?,Frost und Verstörung: Ronja von Rönne erzählt in „Alles Liebe“ fünf Geschichten über Wahrheit und Lüge in toxischen Beziehungen.,https://www.tagesspiegel.de/kultur/ronja-von-ronnes-neues-buch-welcher-idiot-druckt-schon-liebesbriefe-aus-15778099.html,https://www.tagesspiegel.de/images/15778098/alternates/BASE_16_9_W1400/1782824334000/roenne-von-ronja-0537a-c-carolin-saage-2025.jpeg,http://web.archive.org/web/20260702061313/https://www.tagesspiegel.de/kultur/ronja-von-ronnes-neues-buch-welcher-idiot-druckt-schon-liebesbriefe-aus-15778099.html,"Erste Sätze kann die Schriftstellerin Ronja von Rönne. Miriams Krebs war langweilig, so beginnt vielversprechend die erste der fünf Geschichten ihres Romans Alles Liebe. Auch zwei weitere erste Sätze… [+167 chars]",,Ronja von Rönnes neues Buch: Welcher Idiot druckt schon Liebesbriefe aus?. Frost und Verstörung: Ronja von Rönne erzählt in „Alles Liebe“ fünf Geschichten über Wahrheit und Lüge in toxischen Beziehungen.,Ronja von Rönne's new book: What idiot prints out love letters? Frost and confusion: Ronja von Rönne tells five stories about truth and lies in toxic relationships in “Alles Liebe”.,"Ronja von Rönne's new book: Quid ineptus imprimit amores epistolas? Frost et confusio: Ronja von Rönne quinque fabulas de veritate narrat et mendacia in relationibus toxicis in ""Alles Liebe"".",2026-07-18 09:04:08+00:00
c0c335f2ae3071144474a1b2d494c42e,2026-07-02T05:16:00Z,'Kaltfront',steiermark.orf.at,de,0.9,Nur kleinräumige Schäden nach Gewittern,"Auf die Hitzewelle folgte am Donnerstag eine Kaltfront und in diesem Zusammenhang wurden auch schwere Unwetter befürchtet. In der Steiermark kam es letztlich nur zu kleinräumigen Schäden – etwa in Neuberg an der Mürz, wo ein Bach über die Ufer trat.",https://steiermark.orf.at/stories/3360900/,https://ibs.orf.at/stm?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F27%2F80%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F3097388_master_1199580_unwettereinsaetze_im_bereich_muerzzuschlag_neuberg.jpg%3Fs%3Db8687abb622d08b89e58be4849adce941ed88be2,http://web.archive.org/web/20260702062420/https://steiermark.orf.at/stories/3360900/,"Am Mittwoch warnte das Land Steiermark noch vor lokalen, schweren Unwettern mit Hagel und Sturmspitzen von 80 bis 100 km/h. Die Behörde warnte vor herabfallenden Ästen und umfallenden Bäumen und davo… [+1417 chars]",,"Nur kleinräumige Schäden nach Gewittern. Auf die Hitzewelle folgte am Donnerstag eine Kaltfront und in diesem Zusammenhang wurden auch schwere Unwetter befürchtet. In der Steiermark kam es letztlich nur zu kleinräumigen Schäden – etwa in Neuberg an der Mürz, wo ein Bach über die Ufer trat.","Only small-scale damage after thunderstorms. The heat wave was followed by a cold front on Thursday and in this context severe storms were feared. In Styria, there was ultimately only small-scale damage - for example in Neuberg an der Mürz, where a stream overflowed its banks.","Tantum parvarum damna post tonitribus. Calor unda secuta est frontem frigidam die Iovis et in hoc loco tempestates graves timebantur. In Styria tandem tantum parvae damnum fuit - verbi gratia in Neuberg an der Mürz, ubi rivus ripas suas inundavit.",2026-07-20 05:51:37+00:00
780af7441ac6ffdb85be7eaeaa86b2c9,2026-07-08T03:44:02Z,'Kaltfront',www.zeit.de,de,0.9,Wettervorhersage: Kaltfront vor der Hitze,Hier finden Sie Informationen zu dem Thema „Wettervorhersage“. Lesen Sie jetzt „Kaltfront vor der Hitze“.,https://www.zeit.de/news/2026-07/08/kaltfront-vor-der-hitze,https://img.zeit.de/news/2026-07/08/kaltfront-vor-der-hitze-image-group/wide__1300x731,http://web.archive.org/web/20260710035431/https://www.zeit.de/news/2026-07/08/kaltfront-vor-der-hitze,"Eine schwache Kaltfront bringt vorübergehend kühlere Temperaturen und viele Wolken nach Bayern. Im Süden Oberbayerns könnte es laut Vorhersage des Deutschen Wetterdiensts auch häufiger Schauer geben,… [+652 chars]",,Wettervorhersage: Kaltfront vor der Hitze. Hier finden Sie Informationen zu dem Thema „Wettervorhersage“. Lesen Sie jetzt „Kaltfront vor der Hitze“.,Weather forecast: cold front ahead of the heat. Here you will find information on the subject of “weather forecast”. Read “Cold Front Before the Heat” now.,"Tempestas forecast: frigus ante calorem antecedit. Hic reperies informationes de re ""tempestatis praenuntientur"". Read ""Frigus Ante Ante Calorem"" nunc.",2026-07-20 05:51:37+00:00
3ae5c82a786c204c19bc859a2199c690,2026-07-08T07:00:56Z,'Kaltfront',www.sueddeutsche.de,de,0.9,Wetter in Bayern: Kaltfront vor der nächsten Hitzewelle,Es soll wieder sehr warm werden – aber zunächst steht in Bayern ein vergleichsweise kühler Tag vor der Tür.,https://www.sueddeutsche.de/bayern/bayern-wetter-kaltfront-li.3512451,https://www.sueddeutsche.de/2026/07/08/d22e2e33-72ba-429e-8b36-01437579f09d.jpg?q=60&fm=webp&width=1200&rect=0%2C209%2C4000%2C2250,http://web.archive.org/web/20260708192236/https://www.sueddeutsche.de/bayern/bayern-wetter-kaltfront-li.3512451,"Im Süden wird es wohl generell etwas ungemütlicher als in Franken, da die Meteorologen auch mitunter böigen Wind erwarten.Am Donnerstag soll es schon wieder deutlich wärmer werden, mit Werten von bis… [+249 chars]",,Wetter in Bayern: Kaltfront vor der nächsten Hitzewelle. Es soll wieder sehr warm werden – aber zunächst steht in Bayern ein vergleichsweise kühler Tag vor der Tür.,Weather in Bavaria: Cold front before the next heat wave. It's supposed to be very warm again - but initially a comparatively cool day is just around the corner in Bavaria.,Tempestas in Bavaria: Frigidus ante aestum proximo ante undam. Suus 'supponitur rursus calidissimum esse — sed initio diei comparative frigus circa angulum in Bavaria est.,2026-07-20 05:51:37+00:00
ea80de1ed8aa59ebaad2d489f50f0b71,2026-07-17T06:53:00Z,'Kaltfront',www.derstandard.at,de,0.9,Nach Rauch in New York Besserung für WM-Finale in Sicht,Waldbrände in Kanada und Minnesota sorgen für betrübte Skylines in US-Großstädten. Für die Nacht zum Sonntag ist eine Kaltfront absehbar. Die Luftqualität soll sich bessern,https://www.derstandard.at/story/3000000331845/nach-rauch-in-new-york-besserung-fuer-wm-finale-in-sicht,https://i.ds.at/4ujOPA/rs:fill:1200:600/plain/lido-images/2026/07/17/7a41837d-d786-42b0-80e3-686ed194b52f.jpg,,"Sie entscheiden darüber, wie Sie unsere Inhalte nutzen wollen. Ihr Gerät erlaubt uns derzeit leider nicht, die entsprechenden Optionen anzuzeigen.
Bitte deaktivieren Sie sämtliche Hard- und Software… [+180 chars]",,Nach Rauch in New York Besserung für WM-Finale in Sicht. Waldbrände in Kanada und Minnesota sorgen für betrübte Skylines in US-Großstädten. Für die Nacht zum Sonntag ist eine Kaltfront absehbar. Die Luftqualität soll sich bessern,"After smoke in New York, improvement in sight for the World Cup final. Wildfires in Canada and Minnesota are causing sad skylines in major US cities. A cold front is forecast for Sunday night. The air quality should improve","Post fumum Novi Eboraci, emendationem visus pro World Cup finali. Wildfires in Canada et Minnesota causant skylines tristes in urbibus majoribus US. Frons frigida noctis dominicae praenuntiatur. Caeli qualis debet emendare",2026-07-20 05:51:37+00:00
