index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
8b518d8f05a8da9689900892460c4ab3,2026-02-02T04:51:46Z,'Glatteis',www.stern.de,de,0.9,Wetter: Glatteis und Föhn: Wetter in Bayern bleibt wechselhaft,"Gefrierender Regen sorgt in Franken und Schwaben für gefährliches Glatteis. Wo der Föhn dagegen für frühlingshafte zehn Grad sorgt, verrät der Wetterbericht für Bayern.",https://www.stern.de/gesellschaft/regional/bayern/wetter--glatteis-und-foehn--wetter-in-bayern-bleibt-wechselhaft-37097286.html,https://image.stern.de/37097288/t/et/v1/w1440/r1.7778/-/02--duj6hjpbwiv4axs2048jpeg---f4ba59391ff2078f.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Gefrierender Regen sorgt in Franken und Schwaben für gefährliches Glatteis. Wo der Föhn dagegen für frühlingshafte zehn Grad sorgt, verrät der We… [+1296 chars]",,"Wetter: Glatteis und Föhn: Wetter in Bayern bleibt wechselhaft. Gefrierender Regen sorgt in Franken und Schwaben für gefährliches Glatteis. Wo der Föhn dagegen für frühlingshafte zehn Grad sorgt, verrät der Wetterbericht für Bayern.","Weather: Black ice and foehn: The weather in Bavaria remains changeable. Freezing rain causes dangerous black ice in Franconia and Swabia. The weather report for Bavaria, on the other hand, reveals where the foehn brings spring-like ten degrees.",Weather: Nigra glacies et foehn: Tempestas in Bavaria mutabilis manet. Imber glacians periculosissimam glaciem nigram in Franconia et Suevia facit. Ex altera parte tempestas fama in Bavariam ostendit ubi foehn ver decem gradus adfert.,2026-02-03 19:55:52+00:00
c590880620b332da41dc1fc82c120a59,2026-02-02T04:55:56Z,'Glatteis',www.stern.de,de,0.9,Wetter: Wo zum Wochenstart im Südwesten Nebel und Glatteis drohen,"Stuttgart (lsw) - Zum Start in die neue Woche ist es im Südwesten ratsam, draußen einen Regenschirm dabei zu haben. Der Vorhersage des Deutschen",https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/wetter--wo-zum-wochenstart-im-suedwesten-nebel-und-glatteis-drohen-37097294.html,https://image.stern.de/37097296/t/n2/v1/w1440/r1.7778/-/02--ovnby3jrm4v3axs2048jpeg---e6374a881b78c660.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Nebel, Glätte und Regen: Der Wochenstart im Südwesten bringt wechselhaftes Wetter. Wo Autofahrer besonders vorsichtig sein sollten.
Zum Start in… [+1480 chars]",,"Wetter: Wo zum Wochenstart im Südwesten Nebel und Glatteis drohen. Stuttgart (lsw) - Zum Start in die neue Woche ist es im Südwesten ratsam, draußen einen Regenschirm dabei zu haben. Der Vorhersage des Deutschen",Weather: Where fog and black ice threaten in the southwest at the start of the week. Stuttgart (lsw) - At the start of the new week in the southwest it is advisable to have an umbrella with you outside. The German's prediction,Tempestas: Ubi nebula et glacies nigra in brumali occasu minantur sub initium hebdomadis. Stuttgart (lsw) - Ad initium novae hebdomadis in occidente meridiem expedit umbellam apud te foris habere. Praedictio germanica,2026-02-03 19:55:52+00:00
b00a5f5a8f674f2b81d6b43f65269325,2026-02-02T06:28:41Z,'Glatteis',www.zeit.de,de,0.9,Papenburg: Glatteis-Unfall am Bahnübergang,Hier finden Sie Informationen zu dem Thema „Papenburg“. Lesen Sie jetzt „Glatteis-Unfall am Bahnübergang“.,https://www.zeit.de/news/2026-02/02/glatteis-unfall-am-bahnuebergang,https://img.zeit.de/news/2026-02/02/glatteis-unfall-am-bahnuebergang-image-group/wide__1300x731,http://web.archive.org/web/20260202065717/https://www.zeit.de/news/2026-02/02/glatteis-unfall-am-bahnuebergang,"In Papenburg ist ein 21 Jahre alter Autofahrer aufgrund von Straßenglätte gegen eine Schranke geprallt. Wie ein Sprecher der Polizei sagte, kam der Mann nachts in einer Kurve von der Fahrbahn ab. Tec… [+273 chars]",,Papenburg: Glatteis-Unfall am Bahnübergang. Hier finden Sie Informationen zu dem Thema „Papenburg“. Lesen Sie jetzt „Glatteis-Unfall am Bahnübergang“.,Papenburg: Black ice accident at the railway crossing. Here you will find information on the topic of “Papenburg”. Now read “Black ice accident at the railway crossing”.,"Papenburg: Nigra glacies casus ad transitum ferriviarium. Hic reperies informationem de argumento ""Papenburg"". Nunc legitur ""Nigrum glaciei casus ad transitum ferriviarium"".",2026-02-03 19:55:52+00:00
fb55be54e77d96a7e6138c9f24d72f4b,2026-02-02T06:28:41Z,'Glatteis',www.stern.de,de,0.9,Papenburg: Glatteis-Unfall am Bahnübergang,Ein 21-Jähriger verliert bei Glätte die Kontrolle über sein Fahrzeug und prallt am Bahnübergang gegen eine Schranke. Die Bahnstrecke wurde für die Fahrzeugbergung kurzzeitig gesperrt.,https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/papenburg--glatteis-unfall-am-bahnuebergang-37097476.html,https://image.stern.de/37097478/t/H-/v1/w1440/r1.7778/-/02--jr2gzqr4sgv7axs2048jpeg---8e16146e94f38e62.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Ein 21-Jähriger verliert bei Glätte die Kontrolle über sein Fahrzeug und prallt am Bahnübergang gegen eine Schranke. Die Bahnstrecke wurde für di… [+472 chars]",,Papenburg: Glatteis-Unfall am Bahnübergang. Ein 21-Jähriger verliert bei Glätte die Kontrolle über sein Fahrzeug und prallt am Bahnübergang gegen eine Schranke. Die Bahnstrecke wurde für die Fahrzeugbergung kurzzeitig gesperrt.,Papenburg: Black ice accident at the railway crossing. A 21-year-old lost control of his vehicle in slippery conditions and crashed into a barrier at the railway crossing. The railway line was briefly closed for vehicle recovery.,Papenburg: Nigra glacies casus ad transitum ferriviarium. XXI annorum imperium vehiculum in lubricis condicionibus amisit et in impedimentum transitus ferrivialis ingruebat. Linea ferriviaria brevissime occlusa est ad vehiculum recuperandum.,2026-02-03 19:55:52+00:00
26566e570147c94e6857902da2993129,2026-02-02T07:49:00Z,'Schnee',www.stern.de,de,0.9,"Eine Reise im Winter: Schnee, Eis, Kälte: So kommen Sie durch die raue Natur Islands","Islands Naturschauspiele verdienen einen Oskar. Verständlich, dass der Inselstaat Reisende anzieht – so auch unsere Autorin. Sie verrät, was Reisende im Winter beachten sollten.",https://www.stern.de/reise/island-im-winter-bereisen--so-kommen-sie-durch-die-raue-natur-33075508.html,https://image.stern.de/33082304/t/CQ/v6/w1440/r1.7778/-/samira-debbeler-island-eisberg.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Islands Naturschauspiele verdienen einen Oskar. Verständlich, dass der Inselstaat Reisende anzieht so auch unsere Autorin. Sie verrät, was Reisen… [+5258 chars]",,"Eine Reise im Winter: Schnee, Eis, Kälte: So kommen Sie durch die raue Natur Islands. Islands Naturschauspiele verdienen einen Oskar. Verständlich, dass der Inselstaat Reisende anzieht – so auch unsere Autorin. Sie verrät, was Reisende im Winter beachten sollten.","A trip in winter: snow, ice, cold: this is how you get through the harsh nature of Iceland. Iceland's natural spectacles deserve an Oscar. It's understandable that the island state attracts travelers - including our author. She reveals what travelers should keep in mind in winter.","Iter hyemis: nix, glacies, frigus: sic habes per naturam duram Islandiae. Spectacula naturalia Islandiae Oscar merentur. Intelligibile est quod insula publica peregrinos allicit, etiam auctori nostro. Quid viatores hieme meminerint.",2026-02-03 19:55:52+00:00
9aaaa0a8f029a31c41473ca6887b8a4c,2026-02-02T09:02:30Z,'Winterdienst',www.tagesspiegel.de,de,0.9,Leserbrief zum Berliner Winterdienst: Ökologisch und ökonomisch maximaler Unsinn,"Unser Leser kritisiert das Chaos bei der Räumung von Gehwegen in Berlin. Er macht einen Vorschlag, wie der Berliner Senat handeln könnte. Und wie sehen Sie’s?",https://www.tagesspiegel.de/meinung/leserbriefe/leserbrief-zum-berliner-winterdienst-okologisch-und-okonomisch-maximaler-unsinn-15207854.html,https://www.tagesspiegel.de/images/15202855/alternates/BASE_16_9_W1400/1770022371000/winterwetter-in-berlin.jpeg,http://web.archive.org/web/20260202141539/https://www.tagesspiegel.de/meinung/leserbriefe/leserbrief-zum-berliner-winterdienst-okologisch-und-okonomisch-maximaler-unsinn-15207854.html,"Wie schön sind die Straßen vom Eise befreit, wie schön können wir Auto fahren dank Ute Bonde, die sich für die autofreundliche Stadt einsetzt! Sogar Salz will sie wieder mehr streuen, was scheren uns… [+2243 chars]",,"Leserbrief zum Berliner Winterdienst: Ökologisch und ökonomisch maximaler Unsinn. Unser Leser kritisiert das Chaos bei der Räumung von Gehwegen in Berlin. Er macht einen Vorschlag, wie der Berliner Senat handeln könnte. Und wie sehen Sie’s?",Letter to the editor on the Berlin winter service: ecologically and economically maximum nonsense. Our reader criticizes the chaos when clearing sidewalks in Berlin. He makes a suggestion as to how the Berlin Senate could act. And how do you see it?,Epistulae ad editorem munus hiemale Berolinum: maximae nugae oecologicae et oeconomicae. Lector noster chaos reprehendit cum in Berolinensi sidewalks purgando. Ille suggerit quomodo senatus Berolinensis agere posset. Et quomodo eum vidisti?,2026-02-03 19:55:52+00:00
8ddd7ab32ddb7d6bebcba84f4fb3bfc9,2026-02-02T09:30:05Z,'Streusalz',www.morgenpost.de,de,0.9,Salz-Freigabe in Berlin: Nabu und Umweltaktivist prüfen rechtliche Schritte,"Die Kritik am Berliner Senat bleibt laut, nachdem dieser die Verwendung von Streusalz auf Gehwegen freigegeben hat. Das könnte Konsequenzen haben.",https://www.morgenpost.de/berlin/article411092508/salz-freigabe-in-berlin-nabu-und-umweltaktivist-pruefen-rechtliche-schritte.html,https://img.sparknews.funkemedien.de/411069935/411069935_1770024605_v16_9_1600.jpeg,,"Eisige Temperaturen halten Berlin seit einiger Zeit fest im Griff und sie werden von heftiger Glätte begleitet. Gehwege haben sich vielerorts in rutschige Gefahrenzonen verwandelt, das Fortbewegen wi… [+4620 chars]",,"Salz-Freigabe in Berlin: Nabu und Umweltaktivist prüfen rechtliche Schritte. Die Kritik am Berliner Senat bleibt laut, nachdem dieser die Verwendung von Streusalz auf Gehwegen freigegeben hat. Das könnte Konsequenzen haben.",Salt release in Berlin: Nabu and environmental activists are considering legal action. Criticism of the Berlin Senate remains loud after it approved the use of road salt on sidewalks. That could have consequences.,Sal emissio in Berlin: Nabu et actores environmental actionem legalem considerant. Reprehensio senatus Berolinensis magna manet postquam usum salis in sidewalks viae approbavit. Id consequatur.,2026-02-03 19:55:52+00:00
6c6adc2a4661eee7c8e221f1e5582bc0,2026-02-02T10:14:59Z,'Glatteis',www.tagesspiegel.de,de,0.9,Kostenloser Splitt von BSR begehrt: Streusalz ist in vielen Berliner Baumärkten ausverkauft,"Bei der Stadtreinigung gibt es kostenlos Splitt – aber nur an drei Betriebshöfen, nicht an anderen Stellen. Die Nachfrage ist groß, genauso wie nach Streusalz. Baumärkte nennen Alternativen.",https://www.tagesspiegel.de/berlin/kostenloser-splitt-von-bsr-begehrt-streusalz-ist-in-vielen-berliner-baumarkten-ausverkauft-15208254.html,https://www.tagesspiegel.de/images/15208253/alternates/BASE_16_9_W1400/1770027299000/winterdienst-berliner-stadtreinigung.jpeg,http://web.archive.org/web/20260203074322/https://www.tagesspiegel.de/berlin/kostenloser-splitt-von-bsr-begehrt-streusalz-ist-in-vielen-berliner-baumarkten-ausverkauft-15208254.html,"Nachdem der Senat Ende vergangener Woche per Allgemeinverfügung die Verwendung von Streusalz erlaubt hatte, ist dieses in etlichen Berliner Baumärkten ausverkauft. Bei ohnehin knapper Verfügbarkeit h… [+5108 chars]",,"Kostenloser Splitt von BSR begehrt: Streusalz ist in vielen Berliner Baumärkten ausverkauft. Bei der Stadtreinigung gibt es kostenlos Splitt – aber nur an drei Betriebshöfen, nicht an anderen Stellen. Die Nachfrage ist groß, genauso wie nach Streusalz. Baumärkte nennen Alternativen.","Free grit from BSR is in demand: road salt is sold out in many Berlin hardware stores. The city cleaning service provides free grit - but only at three depots, not in other places. The demand is great, just like for road salt. Hardware stores offer alternatives.","Gratuitum a BSR in demanda est: sal via in multis ferramentis ferrariis Berolinensi venditum est. Urbs purgatio servitium gratuitam chirurgicam praebet - sed tantum in tribus vectibus, non in aliis locis. Magna postulatio est, sicuti pro via salis. Optiones offerre hardware stores.",2026-02-03 19:55:52+00:00
d5b1e6ed3600edb1881ee273495d43dd,2026-02-02T10:38:28Z,'Glatteis',www.tagesspiegel.de,de,0.9,Wetter: Bibbern im Nordosten - milde Temperaturen im Südwesten,"In der neuen Woche heißt es weiter: Kälte im Nordosten, zweistellige Temperaturen im Südwesten. Und auch die Glatteis-Gefahr bleibt bestehen.",https://www.tagesspiegel.de/gesellschaft/panorama/wetter-bibbern-im-nordosten-milde-temperaturen-im-sudwesten-15208377.html,https://www.tagesspiegel.de/images/15208376/alternates/BASE_16_9_W1400/1770028707000/glatte-und-warnstreik-in-berlin.jpeg,,"Die Wetterlage bleibt zweigeteilt in Deutschland: Während im Nordosten bei Dauerfrost und einem kalten Ostwind bibbern angesagt ist, werden im Westen, Südwesten und am zeitweise föhnigen Alpenrand te… [+1232 chars]",,"Wetter: Bibbern im Nordosten - milde Temperaturen im Südwesten. In der neuen Woche heißt es weiter: Kälte im Nordosten, zweistellige Temperaturen im Südwesten. Und auch die Glatteis-Gefahr bleibt bestehen.","Weather: Shivering in the northeast - mild temperatures in the southwest. The new week continues: cold in the northeast, double-digit temperatures in the southwest. And the risk of black ice also remains.","Weather: Shivering in the northeast - mild temperaturas in the southwest. Novus hebdomade pergit: frigus ad septentriones, duplices-digiti temperaturae in Africo. Et periculum etiam glaciei nigrae manet.",2026-02-03 19:55:52+00:00
8bb37804591b0b7d4f4737c05a157b99,2026-02-02T11:20:20Z,'Eisregen',www.n-tv.de,de,0.9,"Frühling könnte es schwer haben: ""Daniel"" frostet den Osten - Eisregen ist aber für viele","Deutschland ist beim Wetter derzeit zweigeteilt - mit fast 20 Grad Temperaturunterschied. Und der Winter hat dieses Jahr regional wohl einen langen Atem, wie ntv-Meteorologe Alexander prophezeit. In den nächsten Tagen spielt dann das Thema Glätte wieder eine …",https://www.n-tv.de/panorama/Daniel-frostet-den-Osten-Eisregen-ist-aber-fuer-viele-id30314504.html,https://www.n-tv.de/img/30314613/1770034366/Img_16_9/1200/Vereist-ist-das-Elbufer-vor-der-historischen-Altstdtkulisse.jpg,http://web.archive.org/web/20260202120741/https://www.n-tv.de/panorama/Daniel-frostet-den-Osten-Eisregen-ist-aber-fuer-viele-id30314504.html,"Im Osten - hier Dresden - herrscht weiter Dauerfrost. (Foto: picture alliance/dpa)
Deutschland ist beim Wetter derzeit zweigeteilt - mit fast 20 Grad Temperaturunterschied. Und der Winter hat dieses… [+4723 chars]",,"Frühling könnte es schwer haben: ""Daniel"" frostet den Osten - Eisregen ist aber für viele. Deutschland ist beim Wetter derzeit zweigeteilt - mit fast 20 Grad Temperaturunterschied. Und der Winter hat dieses Jahr regional wohl einen langen Atem, wie ntv-Meteorologe Alexander prophezeit. In den nächsten Tagen spielt dann das Thema Glätte wieder eine …","Spring could be difficult: ""Daniel"" frosts the East - but freezing rain is for many. Germany is currently divided in two when it comes to weather - with a temperature difference of almost 20 degrees. And winter will probably have a lot of staying power regionally this year, as ntv meteorologist Alexander predicts. In the next few days the topic of smoothness will come up again...","Vere difficilis esse potuit: ""Daniel"" oriens pruinas - sed imbres rigentes multis est. Germania nunc in duas divisa est cum tempestatibus venit - cum differentia temperaturarum fere 20 graduum. Et hiems verisimiliter habebit multum morandi potestatem regionally hoc anno, ut ntv astrologus Alexander praedicat. Paucis diebus argumentum levitatis iterum ascendet.",2026-02-03 19:55:52+00:00
